Time,Block,Trial,Scene_from_keyfile,Shapes,Positions,Tracked_x,Tracked_y,Mouse_x,Mouse_y
102914,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],884,478,849,410
102931,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],894,480,849,408
102948,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],885,450,849,407
102964,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],880,430,850,405
102980,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],885,409,851,404
102997,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],875,444,851,404
103014,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],857,428,851,404
103031,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],858,429,851,404
103047,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],853,430,853,411
103064,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],848,420,856,421
103081,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],820,427,858,433
103097,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],827,444,858,441
103113,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],827,451,858,452
103130,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],810,438,859,463
103146,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],812,437,861,472
103163,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],813,422,861,477
103179,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],816,428,861,480
103196,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],822,434,862,485
103213,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],833,421,862,488
103229,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],813,416,863,491
103245,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],827,411,863,493
