Time,Block,Trial,Scene_from_keyfile,Shapes,Positions,Tracked_x,Tracked_y,Mouse_x,Mouse_y
7607,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],662,415,956,543
7623,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],664,419,956,543
7640,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],683,423,956,543
7656,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],691,439,956,543
7672,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],692,457,956,543
7688,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],698,449,956,543
7704,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],684,456,956,543
7720,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],693,435,956,543
7736,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],698,424,956,543
7752,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],708,415,956,543
7768,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],704,412,956,543
7785,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],734,417,956,543
7801,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],748,422,956,543
7817,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],763,445,956,543
7834,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],758,426,956,543
7850,0,1,132,[2, 1, 6, 5, 11, 10],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],737,420,956,543
